brand,model,network_technology,t2G_bands,t3G_bands,t4G_bands,network_speed,GPRS,EDGE,announced,status,dimentions,weight_g,weight_oz,SIM,display_type,display_resolution,display_size,OS,CPU,Chipset,GPU,memory_card,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,WLAN,bluetooth,GPS,NFC,radio,USB,sensors,battery,colors,approx_price,img_url,N/A
Samsung,Galaxy Tab 2 10.1 P5110,No cellular connectivity, N/A,N/A,N/A,N/A,No,No,2012  February,Available. Released 2012  May,256.6 x 175.3 x 9.7 mm (10.10 x 6.90 x 0.38 in),581,1.28,No,PLS TFT capacitive touchscreen  16M colors,10.1 inches (~65.8% screen-to-body ratio),800 x 1280 pixels (~149 ppi pixel density),Android 4.0.3 (Ice Cream Sandwich)| upgradable to 4.2.2 (Jelly Bean),Dual-core 1.0 GHz Cortex-A9,TI OMAP 4430,PowerVR SGX540,microSD  up to 32 GB (dedicated slot),8/16/32 GB,1 GB RAM,3.15 MP| ,VGA,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| Wi-Fi Direct| hotspot,3.0| A2DP,Yes; GLONASS,N/A,No,2.0| USB Host,Accelerometer| gyro| compass,Non-removable Li-Po 7000 mAh battery,Black| White,290,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-2-101.jpg,N/A
Samsung,Galaxy Tab 2 10.1 P5100,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,N/A,HSPA 21.1/5.76 Mbps,Yes,Yes,2012  February,Available. Released 2012  May,256.6 x 175.3 x 9.7 mm (10.10 x 6.90 x 0.38 in),588,1.3,Mini-SIM,PLS TFT capacitive touchscreen  16M colors,10.1 inches (~65.8% screen-to-body ratio),800 x 1280 pixels (~149 ppi pixel density),Android 4.0.3 (Ice Cream Sandwich)| upgradable to 4.1 (Jelly Bean),Dual-core 1.0 GHz Cortex-A9,TI OMAP 4430,PowerVR SGX540,microSD  up to 32 GB (dedicated slot),16/32 GB,1 GB RAM,3.15 MP,VGA,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| Wi-Fi Direct| hotspot,3.0| A2DP,Yes with A-GPS GLONASS,N/A,No,2.0| USB Host,Accelerometer| gyro| compass,Non-removable Li-Po 7000 mAh battery,Black| White,290,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-2-101.jpg,N/A
Samsung,Rugby Smart I847,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 ,N/A,HSPA 14.4/5.76 Mbps,Yes,Yes,2012  February,Available. Released 2012  March,122.4 x 65.9 x 12.2 mm (4.82 x 2.59 x 0.48 in),119,4.2,Mini-SIM,Super AMOLED capacitive touchscreen  16M colors,3.7 inches (~48.3% screen-to-body ratio),480 x 800 pixels (~252 ppi pixel density),Android 2.3.6 (Gingerbread),1.4 GHz Scorpion,Qualcomm Snapdragon,Adreno 205,microSD  up to 32 GB (dedicated slot),4 GB,512 MB RAM,5 MP| autofocus| LED flash,1.3 MP,Yes,Yes,Wi-Fi 802.11 b/g| hotspot,Yes,Yes with A-GPS,N/A,No,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1650 mAh battery,Black,170,http://cdn2.gsmarena.com/vv/bigpic/samsung-rugby-smart.jpg,N/A
Samsung,W999,GSM / CDMA / EVDO,GSM 900 / 1800 / 1900 - SIM 1,CDMA2000 1xEV-DO ,N/A,EV-DO Rev.A 3.1 Mbps,Yes,Yes,2011  December,Available. Released 2012  Q1,111 x 59 x 17.8 mm (4.37 x 2.32 x 0.70 in),206,7.27,Mini-SIM,Super AMOLED capacitive touchscreen  16M colors,3.5 inches (~53.2% screen-to-body ratio),480 x 800 pixels (~267 ppi pixel density),Android 2.3 (Gingerbread),Dual-core 1.2 GHz Scorpion,Qualcomm MSM8660 Snapdragon S3,Adreno 220,microSD  up to 32 GB (dedicated slot),16 GB,N/A,5 MP| autofocus| LED flash,1.3 MP,Yes,Yes,Wi-Fi 802.11 b/g/n | hotspot,3.0| A2DP,Yes with A-GPS,N/A,N/A,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1500 mAh battery,Black,220,http://cdn2.gsmarena.com/vv/bigpic/samsung-w999.jpg,N/A
Samsung,Galaxy Ace II X S7560M,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,N/A,HSPA 7.2/5.76 Mbps,Yes,Yes,2012  Q2,Available. Released 2012  November,121.5 x 63.1 x 10.5 mm (4.78 x 2.48 x 0.41 in),122,4.3,Mini-SIM,TFT capacitive touchscreen  16M colors,4.0 inches (~59.4% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),Android 4.0 (Ice Cream Sandwich),1.0 GHz,N/A,N/A,microSD  up to 32 GB (dedicated slot),4 GB,768 MB RAM,5 MP| autofocus| LED flash,VGA,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,3.0| A2DP,Yes with A-GPS,N/A,Stereo FM radio| RDS,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1500 mAh battery,Black| White,150,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-ace-ii-x.jpg,N/A
Samsung,Galaxy Ace 2 I8160,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,N/A,HSPA 14.4/5.76 Mbps,Yes,Yes,2012  February,Available. Released 2012  May,118.3 x 62.2 x 10.5 mm (4.66 x 2.45 x 0.41 in),122,4.3,Mini-SIM,PLS TFT capacitive touchscreen  16M colors,3.8 inches (~55.9% screen-to-body ratio),480 x 800 pixels (~246 ppi pixel density),Android 2.3 (Gingerbread)| upgradable to 4.1.2 (Jelly Bean),Dual-core 800 MHz,NovaThor U8500,Mali-400,microSD  up to 32 GB (dedicated slot),4 GB,768 MB RAM,5 MP| f/2.7| autofocus| LED flash| ,VGA,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| DLNA| hotspot,3.0| A2DP,Yes with A-GPS GLONASS,Optional,Stereo FM radio| RDS,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1500 mAh battery,Black| White| La Fleur,130,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-ace-2.jpg,N/A
Samsung,Galaxy mini 2 S6500,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,N/A,HSPA 7.2/0.384 Mbps,Yes,Yes,2012  February,Available. Released 2012  March,109.4 x 58.6 x 11.6 mm (4.31 x 2.31 x 0.46 in),105.3,3.7,Mini-SIM,TFT capacitive touchscreen  256K colors,3.27 inches (~49.7% screen-to-body ratio),320 x 480 pixels (~176 ppi pixel density),Android 2.3.6 (Gingerbread),800 MHz Cortex-A5,Qualcomm MSM7227A Snapdragon S1,Adreno 200,microSD  up to 32 GB (dedicated slot),4 GB,512 MB RAM,3.15 MP| ,No,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| DLNA| hotspot,3.0| A2DP,Yes with A-GPS,Optional,Stereo FM radio| RDS,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1300 mAh battery,Black/Orange,90,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-mini-2-s6500-ofic.jpg,N/A
Samsung,Galaxy Ace Duos I589,GSM / CDMA / EVDO,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,N/A,EV-DO Rev.A 3.1 Mbps,Yes,Yes,2012  February,Available. Released 2012  February,112.4 x 59.9 x 12.5 mm (4.43 x 2.36 x 0.49 in),125,4.41,Mini-SIM,TFT capacitive touchscreen  16M colors,3.5 inches (~54.2% screen-to-body ratio),320 x 480 pixels (~165 ppi pixel density),Android 2.2 (Froyo),800 MHz,Qualcomm MSM7627,N/A,microSD  up to 32 GB (dedicated slot),N/A,N/A,3.15 MP,No,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,3.0| A2DP,Yes with A-GPS,N/A,Stereo FM radio| RDS,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1650 mAh battery,Black,130,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-ace-duos-sch-i589.jpg,N/A
Samsung,Galaxy Pop Plus S5570i,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,N/A,HSPA 7.2/0.384 Mbps,Class 12,Yes,2012  February,Available. Released 2012  February,110.4 x 60.6 x 12.1 mm (4.35 x 2.39 x 0.48 in),106.6,3.74,Mini-SIM,TFT capacitive touchscreen  256K colors,3.14 inches (~45.6% screen-to-body ratio),240 x 320 pixels (~127 ppi pixel density),Android 2.2 (Froyo)| upgradable to 2.3 (Gingerbread),832 MHz ARMv6,Qualcomm MSM7227 Snapdragon S1,Adreno 200,microSD  up to 32 GB (dedicated slot)  2 GB included,160 MB,384 MB RAM,3.15 MP,No,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,2.1| A2DP,Yes with A-GPS,N/A,Stereo FM radio| RDS,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1200 mAh battery,Black,100,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-pop-plus-s5570i.jpg,N/A
Samsung,Galaxy Tab 2 7.0 P3110,No cellular connectivity, N/A,N/A,N/A,N/A,No,No,2012  February,Available. Released 2012  May,193.7 x 122.4 x 10.5 mm (7.63 x 4.82 x 0.41 in),344,12.13,No,PLS LCD capacitive touchscreen  16M colors,7.0 inches (~58.2% screen-to-body ratio),600 x 1024 pixels (~170 ppi pixel density),Android 4.0.3 (Ice Cream Sandwich)| 4.1.1| upgradable to 4.2.2 (Jelly Bean),Dual-core 1.0 GHz,TI OMAP 4430,PowerVR SGX540,microSD  up to 64 GB (dedicated slot),8/16/32 GB,1 GB RAM,3.15 MP,VGA,Yes with stereo speakers,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct,3.0| A2DP,Yes; GLONASS,N/A,No,2.0| USB Host,Accelerometer| gyro| compass,Non-removable Li-Ion 4000 mAh battery,Black| White| Red,150,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-2.jpg,N/A
Samsung,Galaxy Tab 2 7.0 P3100,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 - GT-P3100,N/A,HSPA 21.1/5.76 Mbps,Class 33,Yes,2012  February,Available. Released 2012  April,193.7 x 122.4 x 10.5 mm (7.63 x 4.82 x 0.41 in),345,12.17,Mini-SIM,PLS LCD capacitive touchscreen  16M colors,7.0 inches (~58.2% screen-to-body ratio),600 x 1024 pixels (~170 ppi pixel density),Android 4.0.3 (Ice Cream Sandwich)| 4.1.1| upgradable to 4.2.2 (Jelly Bean),Dual-core 1.0 GHz,TI OMAP 4430,PowerVR SGX540,microSD  up to 32 GB (dedicated slot),8/16/32 GB,1 GB RAM,3.15 MP,VGA,Yes with stereo speakers,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,3.0| A2DP,Yes with A-GPS GLONASS,N/A,No,2.0| USB Host,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 4000 mAh battery,Black| White| Red,150,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-tab-2.jpg,N/A
Samsung,I9070 Galaxy S Advance,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,N/A,HSPA 14.4/5.76 Mbps,Class 12,Class 12,2012  January,Available. Released 2012  April,123.2 x 63 x 9.7 mm (4.85 x 2.48 x 0.38 in),120,4.23,Mini-SIM,Super AMOLED capacitive touchscreen  16M colors,4.0 inches (~58.7% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),Android 2.3.6 (Gingerbread)| upgradable to 4.1.2 (Jelly Bean),Dual-core 1.0 GHz Cortex-A9,NovaThor U8500,Mali-400,microSD  up to 32 GB (dedicated slot),8/16 GB,768 MB RAM,5 MP| autofocus| LED flash| ,1.3 MP,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| DLNA| hotspot,3.0| A2DP| aptX,Yes with A-GPS,Optional,Stereo FM radio| RDS,microUSB 2.0,Accelerometer| gyro| proximity| compass,Removable Li-Ion 1500 mAh battery,Black| White,150,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s-advance.jpg,N/A
Samsung,C3312 Duos,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,N/A,N/A,N/A,Yes,Yes,2012  January,Available. Released 2012  January,102 x 55 x 12 mm (4.02 x 2.17 x 0.47 in),100,3.53,Dual SIM (Mini-SIM| dual stand-by),TFT touchscreen  256K colors,2.8 inches (~43.3% screen-to-body ratio),240 x 320 pixels (~143 ppi pixel density),N/A,N/A,N/A,N/A,microSD  up to 16 GB (dedicated slot),30 MB,N/A,1.3 MP,No,Yes,Yes,No,3.0| A2DP| EDR,No,N/A,FM radio| recording,microUSB 2.0,Accelerometer,Removable Li-Ion 1000 mAh battery,Platinum Silver| White,70,http://cdn2.gsmarena.com/vv/bigpic/samsung-c3312-duos-ofic.jpg,N/A
Samsung,Star 3 s5220,GSM,GSM 850 / 900 / 1800 / 1900 ,N/A,N/A,N/A,Yes,Class 12,2012  January,Available. Released 2012  April,102 x 58 x 11.5 mm (4.02 x 2.28 x 0.45 in),95,3.35,Mini-SIM,TFT capacitive touchscreen  256K colors,3.0 inches (~47.1% screen-to-body ratio),240 x 320 pixels (~133 ppi pixel density),N/A,N/A,N/A,N/A,microSD  up to 32 GB (dedicated slot),20 MB,N/A,3.15 MP,No,Yes,Yes,Wi-Fi 802.11 b/g/n,3.0| A2DP,No,N/A,Stereo FM radio| RDS,microUSB 2.0,Accelerometer,Removable Li-Ion 1000 mAh battery,Black| White,90,http://cdn2.gsmarena.com/vv/bigpic/samsung-star-3.jpg,N/A
Samsung,Star 3 Duos S5222,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,N/A,N/A,N/A,Yes,Class 12,2012  January,Available. Released 2012  February,102 x 58 x 11.5 mm (4.02 x 2.28 x 0.45 in),95.5,3.35,Dual SIM (Mini-SIM| dual stand-by),TFT capacitive touchscreen  256K colors,3.0 inches (~47.1% screen-to-body ratio),240 x 320 pixels (~133 ppi pixel density),N/A,N/A,N/A,N/A,microSD  up to 32 GB (dedicated slot),20 MB,N/A,3.15 MP,No,Yes,Yes,Wi-Fi 802.11 b/g/n,3.0| A2DP,No,N/A,Stereo FM radio| RDS| recording,microUSB 2.0,N/A,Removable Li-Ion 1000 mAh battery,Black| White,90,http://cdn2.gsmarena.com/vv/bigpic/samsung-star-3-duos.jpg,N/A
Samsung,Galaxy Nexus I9250M,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700 / 1900 / 2100 ,N/A,HSPA 21.1/5.76 Mbps,Yes,Yes,2012  January,Available. Released 2012  January,135.5 x 67.9 x 8.9 mm (5.33 x 2.67 x 0.35 in),135,4.76,Mini-SIM,Super AMOLED capacitive touchscreen  16M colors,4.65 inches (~64.8% screen-to-body ratio),720 x 1280 pixels (~316 ppi pixel density),Android 4.0 (Ice Cream Sandwich),Dual-core 1.2 GHz Cortex-A9,TI OMAP 4460,PowerVR SGX540,No,16,1 GB RAM,5 MP| autofocus| LED flash,1.3 MP; 720p@30fps video,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| DLNA| hotspot,3.0| A2DP,Yes with A-GPS,Yes,No,microUSB 2.0 (MHL TV-out),Accelerometer| gyro| proximity| compass| barometer,Removable Li-Ion 1750 mAh battery,Black,240,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-nexus-tellus.jpg,N/A
Samsung,Galaxy Attain 4G,CDMA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,LTE band 2(1900)| 4(1700/2100),EV-DO Rev.A 3.1 Mbps  LTE,No,No,2012  January,Available. Released 2012  February,113.1 x 60.5 x 11.7 mm (4.45 x 2.38 x 0.46 in),119.1,4.2,Mini-SIM,TFT capacitive touchscreen  256K colors,3.5 inches (~53.3% screen-to-body ratio),320 x 480 pixels (~165 ppi pixel density),Android 2.3 (Gingerbread),1.0 GHz,N/A,N/A,microSD  up to 32 GB (dedicated slot),N/A,512 MB RAM,3.15 MP,1.3 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,Yes,Yes with A-GPS,N/A,No,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1650 mAh battery,Black,100,http://cdn2.gsmarena.com/vv/bigpic/Samsung-Galaxy-Attain-4G.jpg,N/A
Samsung,Galaxy S Blaze 4G T769,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700 / 1900 / 2100 ,N/A,HSPA 42.2/5.76 Mbps,Yes,Yes,2012  January,Available. Released 2012  March,121.9 x 63 x 11.2 mm (4.80 x 2.48 x 0.44 in),127.6,4.48,Mini-SIM,Super AMOLED capacitive touchscreen  16M colors,3.97 inches (~58.4% screen-to-body ratio),480 x 800 pixels (~235 ppi pixel density),Android 2.3.6 (Gingerbread),Dual-core 1.5 GHz Scorpion,Qualcomm MSM8260 Snapdragon S3,Adreno 220,microSD  up to 32 GB (dedicated slot)  4 GB included,3 GB internal,1 GB RAM,5 MP| autofocus| LED flash,1.3 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| DLNA| hotspot,3.0| A2DP,Yes with A-GPS,Yes,No,microUSB 2.0,Accelerometer| gyro| proximity| compass,Removable Li-Ion 1750 mAh battery,Black,140,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s-blaze-4g.jpg,N/A
Samsung,Galaxy Tab 7.7 LTE I815,CDMA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,LTE band 2(1900)| 5(850)| 13(700),EV-DO Rev.A 3.1 Mbps  LTE,No,No,2012  January,Available. Released 2012  Q3,196.6 x 133.1 x 7.9 mm (7.74 x 5.24 x 0.31 in),340.2,11.99,Mini-SIM,Super AMOLED Plus capacitive touchscreen  16M colors,7.7 inches (~65.7% screen-to-body ratio),800 x 1280 pixels (~196 ppi pixel density),Android 3.2 (Honeycomb),Dual-core 1.4 GHz Cortex-A9,Exynos 4210,Mali-400MP4,microSD  up to 32 GB (dedicated slot),16/32 GB,1 GB RAM,3.15 MP| autofocus| LED flash,2 MP,Yes with stereo speakers,Yes,Wi-Fi 802.11 b/g/n| hotspot,3.0| A2DP,Yes with A-GPS,N/A,No,2,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 5100 mAh battery,Metallic Gray and White,280,http://cdn2.gsmarena.com/vv/bigpic/Samsung-Galaxy-Tab-7.7-LTE-i815.jpg,N/A
Samsung,Galaxy Nexus LTE L700,CDMA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,LTE band 25(1900),EV-DO Rev.A 3.1 Mbps  LTE,No,No,2012  January,Available. Released 2012  April,134.6 x 68.6 x 9.4 mm (5.30 x 2.70 x 0.37 in),144.5,5.08,Mini-SIM,Super AMOLED capacitive touchscreen  16M colors,4.65 inches (~64.6% screen-to-body ratio),720 x 1280 pixels (~316 ppi pixel density),Android 4.0 (Ice Cream Sandwich),Dual-core 1.2 GHz,TI OMAP 4460,N/A,No,32 GB,1 GB RAM,5 MP| autofocus| LED flash,1.3 MP| 720p@30fps,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| DLNA| hotspot,3.0| A2DP,Yes with A-GPS,Yes,No,microUSB 2.0,Accelerometer| gyro| proximity| compass| barometer,Removable Li-Ion 1850 mAh battery,Black,270,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-nexus-tellus.jpg,N/A
Samsung,Exhilarate i577,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,LTE band 4(1700/2100)| 17(700),HSPA 21.1/5.76 Mbps  LTE,Yes,Yes,2012  January,Available. Released 2012  June,122 x 63 x 12 mm (4.80 x 2.48 x 0.47 in),130,4.59,Mini-SIM,Super AMOLED capacitive touchscreen  16M colors,4.0 inches (~59.3% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),Android 2.3.6 (Gingerbread),Dual-core 1.2 GHz,N/A,N/A,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,5 MP| autofocus,1.3 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,3.0| A2DP,Yes with A-GPS,N/A,FM radio,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1750 mAh battery,Black,240,http://cdn2.gsmarena.com/vv/bigpic/samsung-exhilarate.jpg,N/A
Samsung,Galaxy S II Skyrocket HD I757,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,LTE band 4(1700/2100)| 17(700),HSPA 21.1/5.76 Mbps  LTE,Yes,Yes,2012  January,Discontinued,-,N/A,N/A,Micro-SIM,Super AMOLED capacitive touchscreen  16M colors,4.65 inches,720 x 1280 pixels (~316 ppi pixel density),Android 2.3.5 (Gingerbread),Dual-core 1.5 GHz,N/A,N/A,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,8 MP| autofocus| LED flash,2 MP,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| Wi-Fi Direct| DLNA| hotspot,3.0| A2DP| aptX,Yes with A-GPS,Yes,N/A,microUSB 2.0,Accelerometer| gyro| proximity| compass,Removable Li-Ion battery,Black,430,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s-ii-skyrocket-hd-new.jpg,N/A
Samsung,Galaxy Note T879,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700 / 1900 / 2100 ,N/A,HSPA 42.2/5.76 Mbps,Yes,Yes,2012  March,Available. Released 2012  August,146.8 x 83.1 x 9.7 mm (5.78 x 3.27 x 0.38 in),180,6.35,Mini-SIM,Super AMOLED capacitive touchscreen  16M colors,5.3 inches (~66.8% screen-to-body ratio),800 x 1280 pixels (~285 ppi pixel density),Android 4.0.4 (Ice Cream Sandwich),Dual-core 1.5 GHz Scorpion,Qualcomm APQ8060 Snapdragon S3,Adreno 220,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,8 MP| autofocus| LED flash,2 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| DLNA| hotspot,3.0| A2DP| EDR,Yes with A-GPS GLONASS,Yes,Stereo FM radio| RDS,microUSB 2.0 (MHL TV-out)| USB Host,Accelerometer| gyro| proximity| compass| barometer,Removable Li-Ion 2500 mAh battery,Navy Blue| Ceramic White| Soft Pink,350,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note-t-mobile-sgh-t879.jpg,N/A
Samsung,Galaxy Note I717,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,LTE band 4(1700/2100)| 17(700),HSPA 21.1/5.76 Mbps  LTE,Yes,Yes,2012  January,Available. Released 2012  January,146.8 x 83 x 9.7 mm (5.78 x 3.27 x 0.38 in),178,6.28,Mini-SIM,Super AMOLED capacitive touchscreen  16M colors,5.3 inches (~66.8% screen-to-body ratio),800 x 1280 pixels (~285 ppi pixel density),Android 2.3 (Gingerbread)| upgradable to 4.0 (Ice Cream Sandwich),Dual-core 1.5 GHz Scorpion,Qualcomm MSM8660 Snapdragon S3,Adreno 220,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,8 MP| autofocus| LED flash,2 MP,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| Wi-Fi Direct| DLNA| hotspot,3.0| A2DP| EDR,Yes with A-GPS GLONASS,Yes,No,microUSB 2.0 (MHL TV-out)| USB Host,Accelerometer| gyro| proximity| compass| barometer,Removable Li-Ion 2500 mAh battery,Carbon Blue| Ceramic White,350,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note-lte-new.jpg,N/A
Samsung,Galaxy M Style M340S,HSPA, GSM,HSDPA 2100 ,N/A,HSPA,N/A,N/A,2012  January,Available. Released 2012  September,122.5 x 63 x 9.9 mm (4.82 x 2.48 x 0.39 in),123.5,4.34,No,Super AMOLED capacitive touchscreen  16M colors,4.0 inches (~59.0% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),Android 2.3 (Gingerbread),1.0 GHz Cortex-A8,N/A,N/A,microSD  up to 32 GB (dedicated slot),4 GB,N/A,3.15 MP| autofocus,VGA,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,3.0| A2DP,Yes with A-GPS,N/A,N/A,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1650 mAh battery,Platinum Silver| Blue Black| Lavender Pink,160,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-m-style.jpg,N/A
Samsung,Galaxy Ace Plus S7500,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,N/A,HSPA 7.2/0.384 Mbps,Yes,Yes,2012  January,Available. Released 2012  February,114.5 x 62.5 x 11.2 mm (4.51 x 2.46 x 0.44 in),115,4.06,Mini-SIM,TFT capacitive touchscreen  16M colors,3.65 inches (~55.4% screen-to-body ratio),320 x 480 pixels (~158 ppi pixel density),Android 2.3 (Gingerbread)| planned upgrade to 4.1 (Jelly Bean),1.0 GHz Cortex-A5,Qualcomm MSM7227A Snapdragon S1,Adreno 200,microSD  up to 32 GB (dedicated slot),3 GB,512 MB RAM,5 MP| autofocus| LED flash| ,No,Yes,Yes,Wi-Fi 802.11 b/g/n| DLNA| hotspot,3.0| A2DP,Yes with A-GPS,N/A,Stereo FM radio| RDS,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1300 mAh battery,Black,120,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-ace-plus.jpg,N/A
Samsung,I929 Galaxy S II Duos,GSM / CDMA / EVDO,GSM 900 / 1800 / 1900 ,N/A,N/A,EV-DO Rev.A 3.1 Mbps,Yes,Yes,2011  December,Available. Released 2012  September,129.8 x 68.9 x 9.7 mm (5.11 x 2.71 x 0.38 in),138,4.87,Dual SIM (Mini-SIM| dual stand-by),Super AMOLED Plus capacitive touchscreen  16M colors,4.52 inches (~65.0% screen-to-body ratio),480 x 800 pixels (~206 ppi pixel density),Android 2.3.5 (Gingerbread),Dual-core 1.2 GHz Scorpion,Qualcomm MSM8660 Snapdragon S3,Adreno 220,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,8 MP| f/2.6| autofocus| LED flash,2 MP,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| hotspot,3.0| A2DP| aptX,Yes with A-GPS,N/A,Stereo FM radio| RDS,microUSB 2.0 (MHL TV-out)| USB Host,Accelerometer| gyro| proximity| compass,Removable Li-Ion 1800 mAh battery,Black,190,http://cdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s-ii-duos.jpg,N/A
